Date,AAPL,MSFT,NVDA,GOOGL,AMZN,^GSPC,^VIX
2020-05-19,76.09843444824219,175.4446563720703,8.772566795349121,68.3103256225586,122.46649932861328,2922.93994140625,30.530000686645508
2020-05-20,77.57840728759766,177.87818908691406,8.936450958251953,70.0379638671875,124.89700317382812,2971.610107421875,27.989999771118164
2020-05-21,77.00003051757812,175.7416534423828,8.742429733276367,69.91818237304688,122.33699798583984,2948.510009765625,29.530000686645508
2020-05-22,77.49578857421875,175.8182830810547,8.992493629455566,70.24073791503906,121.84400177001953,2955.449951171875,28.15999984741211
2020-05-23,77.49578857421875,175.8182830810547,8.992493629455566,70.24073791503906,121.84400177001953,2955.449951171875,28.15999984741211
2020-05-24,77.49578857421875,175.8182830810547,8.992493629455566,70.24073791503906,121.84400177001953,2955.449951171875,28.15999984741211
2020-05-25,77.49578857421875,175.8182830810547,8.992493629455566,70.24073791503906,121.84400177001953,2955.449951171875,28.15999984741211
2020-05-26,76.97085571289062,173.9596405029297,8.685144424438477,70.64482116699219,121.09300231933594,2991.77001953125,28.010000228881836
2020-05-27,77.30622100830078,174.1895294189453,8.493365287780762,70.59064483642578,120.51950073242188,3036.1298828125,27.6200008392334
2020-05-28,77.34024810791016,173.79673767089844,8.455259323120117,70.48925018310547,120.05500030517578,3029.72998046875,28.59000015258789
2020-05-29,77.26490020751953,175.56918334960938,8.842305183410645,71.24870300292969,122.11849975585938,3044.31005859375,27.510000228881836
2020-05-30,77.26490020751953,175.56918334960938,8.842305183410645,71.24870300292969,122.11849975585938,3044.31005859375,27.510000228881836
2020-05-31,77.26490020751953,175.56918334960938,8.842305183410645,71.24870300292969,122.11849975585938,3044.31005859375,27.510000228881836
2020-06-01,78.21511840820312,175.1667938232422,8.773314476013184,71.31578826904297,123.552001953125,3055.72998046875,28.229999542236328
2020-06-02,78.57720184326172,177.15963745117188,8.792243003845215,71.68558502197266,123.62049865722656,3080.820068359375,26.84000015258789
2020-06-03,79.009765625,177.5907440185547,8.736703872680664,71.53349304199219,123.91999816894531,3122.8701171875,25.65999984741211
2020-06-04,78.32931518554688,175.2530517578125,8.73769760131836,70.29341888427734,123.02999877929688,3112.35009765625,25.809999465942383
2020-06-05,80.56021881103516,179.35362243652344,8.890694618225098,71.57176208496094,124.1500015258789,3193.929931640625,24.520000457763672
2020-06-06,80.56021881103516,179.35362243652344,8.890694618225098,71.57176208496094,124.1500015258789,3193.929931640625,24.520000457763672
2020-06-07,80.56021881103516,179.35362243652344,8.890694618225098,71.57176208496094,124.1500015258789,3193.929931640625,24.520000457763672
2020-06-08,81.03654479980469,180.4650115966797,8.776073455810547,71.97037506103516,126.2030029296875,3232.389892578125,25.809999465942383
2020-06-09,83.59550476074219,181.84463500976562,9.016282081604004,72.17115783691406,130.04299926757812,3207.179931640625,27.56999969482422
2020-06-10,85.7462158203125,188.58956909179688,9.335977554321289,72.79840087890625,132.37249755859375,3190.139892578125,27.56999969482422
2020-06-11,81.62950897216797,178.46258544921875,8.767352104187012,69.6771240234375,127.89800262451172,3002.10009765625,40.790000915527344
2020-06-12,82.33425903320312,179.87098693847656,8.903152465820312,70.22483825683594,127.2509994506836,3041.31005859375,36.09000015258789
2020-06-13,82.33425903320312,179.87098693847656,8.903152465820312,70.22483825683594,127.2509994506836,3041.31005859375,36.09000015258789
2020-06-14,82.33425903320312,179.87098693847656,8.903152465820312,70.22483825683594,127.2509994506836,3041.31005859375,36.09000015258789
2020-06-15,83.35249328613281,181.02069091796875,9.143610954284668,70.6135025024414,128.63400268554688,3066.590087890625,34.400001525878906
2020-06-16,85.56151580810547,185.45663452148438,9.038708686828613,71.892333984375,130.7635040283203,3124.739990234375,33.66999816894531
2020-06-17,85.44245910644531,186.0985870361328,9.205657958984375,72.19403076171875,132.0489959716797,3113.489990234375,33.470001220703125
2020-06-18,85.4764633178711,188.0913848876953,9.187719345092773,71.27851867675781,132.69900512695312,3115.340087890625,32.939998626708984
2020-06-19,84.98799896240234,186.97039794921875,9.230820655822754,70.80734252929688,133.75050354003906,3097.739990234375,35.119998931884766
2020-06-20,84.98799896240234,186.97039794921875,9.230820655822754,70.80734252929688,133.75050354003906,3097.739990234375,35.119998931884766
2020-06-21,84.98799896240234,186.97039794921875,9.230820655822754,70.80734252929688,133.75050354003906,3097.739990234375,35.119998931884766
2020-06-22,87.21157836914062,192.16322326660156,9.495452880859375,72.10057830810547,135.6909942626953,3117.860107421875,31.770000457763672
2020-06-23,89.07312774658203,193.4470672607422,9.418953895568848,72.76261138916016,138.2205047607422,3131.2900390625,31.3700008392334
2020-06-24,87.50079345703125,189.54763793945312,9.205159187316895,71.20794677734375,136.72000122070312,3050.330078125,33.84000015258789
2020-06-25,88.66240692138672,191.94287109375,9.458821296691895,71.62544250488281,137.72900390625,3083.760009765625,32.220001220703125
2020-06-26,85.93820190429688,188.10096740722656,9.124921798706055,67.72085571289062,134.64349365234375,3009.050048828125,34.72999954223633
2020-06-27,85.93820190429688,188.10096740722656,9.124921798706055,67.72085571289062,134.64349365234375,3009.050048828125,34.72999954223633
2020-06-28,85.93820190429688,188.10096740722656,9.124921798706055,67.72085571289062,134.64349365234375,3009.050048828125,34.72999954223633
2020-06-29,87.91879272460938,190.12252807617188,9.169774055480957,69.44203186035156,134.0189971923828,3053.239990234375,31.780000686645508
2020-06-30,88.65272521972656,194.9800262451172,9.46654987335205,70.47981262207031,137.9409942626953,3100.2900390625,30.43000030517578
2020-07-01,88.48503112792969,196.12013244628906,9.498692512512207,71.67017364501953,143.93499755859375,3115.860107421875,28.6200008392334
2020-07-02,88.48503112792969,197.61474609375,9.580671310424805,73.05834197998047,144.51499938964844,3130.010009765625,27.68000030517578
2020-07-03,88.48503112792969,197.61474609375,9.580671310424805,73.05834197998047,144.51499938964844,3130.010009765625,27.68000030517578
2020-07-04,88.48503112792969,197.61474609375,9.580671310424805,73.05834197998047,144.51499938964844,3130.010009765625,27.68000030517578
